source_id,program,site_name,latitude,longitude,survey_date,year,month,water_year,survey_type,scientific_name,common_name,functional_group,species_code,abundance,nest_count,brood_count,prop_surveyed,percent_full,breeding_evidence,veg_community,mdb_scope
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,1281.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Anseranas semipalmata,Magpie Goose,He,MPG,1153.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Chlidonias hybridus,Whiskered (Marsh) Tern,Pi,MST,6091.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Nycticorax caledonicus,Nankeen (Rufous) Night Heron,La,NKE,3139.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Pelecanus conspicillatus,Pelican,Pi,PEL,1153.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Platalea regia,Royal Spoonbill,La,RSB,3907.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Threskiornis spinicollis,Straw-necked Ibis,La,SNI,7442.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Chenonetta jubata,Wood (Maned) Duck,He,WDU,192.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,3267.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Threskiornis molucca,White (Sacred) Ibis,La,WHI,8519.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Himantopus himantopus,Black-winged Stilt,Sh,WHS,10120.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,1089.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Cygnus atratus,Black Swan,He,BSW,1345.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Anhinga melanogaster,Darter,Pi,DAR,128.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Ardea/egretta sp.,Egrets,La,EGR,3772.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Plegadis falcinellus,Glossy Ibis,La,GLI,4035.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,256.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Small grebe,Small Grebes,Du,GRE,256.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Anas gracilis,Grey teal,Du,GTL,2376.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Dendrocygna eytoni,Plumed whistling-duck,He,GWD,3602.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Aythya australis,Hardhead,Du,HHD,3395.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,4932.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2010-11-11,2010,11,2011,aerial,Platalea flavipes,Yellow-billed Spoonbill,La,YSB,2434.0,0.0,0.0,0.4,40.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Gallinula ventralis,Black-tailed Native-hen,He,BTN,3582.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Fulica atra,Eurasian Coot,He,COT,7558.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Anhinga melanogaster,Darter,Pi,DAR,72.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Ardea/egretta sp.,Egrets,La,EGR,3449.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Plegadis falcinellus,Glossy Ibis,La,GLI,2310.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,752.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Anas gracilis,Grey teal,Du,GTL,19953.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Aythya australis,Hardhead,Du,HHD,537.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,1719.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Ardea alba,Great egret,La,LGE,931.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Phalacrocorax melanoleucos,Little pied cormorant,Pi,LPC,394.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Chlidonias hybridus,Whiskered (Marsh) Tern,Pi,MST,1791.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Platalea flavipes,Yellow-billed Spoonbill,La,YSB,2687.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,3260.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Cygnus atratus,Black Swan,He,BSW,609.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Nycticorax caledonicus,Nankeen (Rufous) Night Heron,La,NKE,72.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Phalacrocorax varius,Pied Cormorant,Pi,PCO,36.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Pelecanus conspicillatus,Pelican,Pi,PEL,287.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Platalea regia,Royal Spoonbill,La,RSB,143.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Porphyrio porphyrio,Purple swamphen,He,SHE,1290.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Threskiornis spinicollis,Straw-necked Ibis,La,SNI,10317.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Chenonetta jubata,Wood (Maned) Duck,He,WDU,4943.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,3296.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Threskiornis molucca,White (Sacred) Ibis,La,WHI,1791.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Himantopus himantopus,Black-winged Stilt,Sh,WHS,4442.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2011-09-11,2011,9,2012,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,3439.0,0.0,0.0,0.2,20.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,3564.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Grus rubicunda,Brolga,La,BRL,396.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Fulica atra,Eurasian Coot,He,COT,1584.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Anhinga melanogaster,Darter,Pi,DAR,317.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Ardea/egretta sp.,Egrets,La,EGR,2280.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Plegadis falcinellus,Glossy Ibis,La,GLI,18373.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,317.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Anas gracilis,Grey teal,Du,GTL,3080.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,3207.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Threskiornis molucca,White (Sacred) Ibis,La,WHI,7563.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Himantopus himantopus,Black-winged Stilt,Sh,WHS,3168.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,4554.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Platalea flavipes,Yellow-billed Spoonbill,La,YSB,4435.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,2199.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Ardea alba,Great egret,La,LGE,2732.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Phalacrocorax melanoleucos,Little pied cormorant,Pi,LPC,356.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Vanellus miles,Masked lapwing,Sh,MLW,158.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Tadorna tadornoides,Australian Shelduck (Mountain Duck),He,MNU,1782.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Nycticorax caledonicus,Nankeen (Rufous) Night Heron,La,NKE,158.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Pelecanus conspicillatus,Pelican,Pi,PEL,792.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Platalea regia,Royal Spoonbill,La,RSB,119.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Porphyrio porphyrio,Purple swamphen,He,SHE,79.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Threskiornis spinicollis,Straw-necked Ibis,La,SNI,16076.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2012-11-13,2012,11,2013,aerial,Chenonetta jubata,Wood (Maned) Duck,He,WDU,4752.0,0.0,0.0,0.3,30.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,29.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Anhinga melanogaster,Darter,Pi,DAR,1.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Ardea/egretta sp.,Egrets,La,EGR,23.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,8.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Anas gracilis,Grey teal,Du,GTL,75.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,22.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Vanellus miles,Masked lapwing,Sh,MLW,2.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Pelecanus conspicillatus,Pelican,Pi,PEL,32.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Porphyrio porphyrio,Purple swamphen,He,SHE,1.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Threskiornis spinicollis,Straw-necked Ibis,La,SNI,1.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Chenonetta jubata,Wood (Maned) Duck,He,WDU,30.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,7.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Threskiornis molucca,White (Sacred) Ibis,La,WHI,9.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,1.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.64667,147.5747,2013-11-15,2013,11,2014,aerial,Platalea flavipes,Yellow-billed Spoonbill,La,YSB,10.0,,,,1.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Anas gracilis,Grey teal,Du,GTL,1632.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,1678.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,1958.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Ardea/egretta sp.,Egrets,La,EGR,93.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Himantopus himantopus,Black-winged Stilt,Sh,WHS,186.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Vanellus miles,Masked lapwing,Sh,MLW,373.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-31.1272,147.5508,2014-11-16,2014,11,2015,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,653.0,0.0,0.0,0.1024485371684071,10.2,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Platalea flavipes,Yellow-billed Spoonbill,La,YSB,1115.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Anas superciliosa,Pacific black Duck,Du,BDU,258.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Cygnus atratus,Black Swan,He,BSW,130.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Ardea/egretta sp.,Egrets,La,EGR,1400.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Plegadis falcinellus,Glossy Ibis,La,GLI,650.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,250.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Anas gracilis,Grey teal,Du,GTL,4020.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,1000.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Pelecanus conspicillatus,Pelican,Pi,PEL,1085.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Threskiornis spinicollis,Straw-necked Ibis,La,SNI,75.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Chenonetta jubata,Wood (Maned) Duck,He,WDU,100.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Egretta novaehollandiae,White-faced Heron,La,WFH,129.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Threskiornis molucca,White (Sacred) Ibis,La,WHI,750.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.99548,147.65342,2015-11-18,2015,11,2016,aerial,Ardea pacifica,Pacific (White-necked) Heron,La,WNH,153.0,0.0,0.0,0.07994038344285617,9.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Cygnus atratus,Black Swan,He,BSW,644.0,99.0,198.0,0.8300000000000001,83.0,True,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Anas rhynchotis,Australasian shoveler,Du,BWS,594.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Fulica atra,Eurasian Coot,He,COT,396.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Ardea/egretta sp.,Egrets,La,EGR,31089.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Podiceps cristatus,Great crested grebe,Pi,GCG,248.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Plegadis falcinellus,Glossy Ibis,La,GLI,644.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Phalacrocorax carbo,Great cormorant,Pi,GRC,50.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Small grebe,Small Grebes,Du,GRE,545.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Anas gracilis,Grey teal,Du,GTL,128663.0,0.0,50.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Dendrocygna eytoni,Plumed whistling-duck,He,GWD,9505.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Aythya australis,Hardhead,Du,HHD,149.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Phalacrocorax sulcirostris,Little black cormorant,Pi,LBC,446.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Ardea alba,Great egret,La,LGE,2277.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Phalacrocorax melanoleucos,Little pied cormorant,Pi,LPC,99.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Vanellus miles,Masked lapwing,Sh,MLW,1139.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Tadorna tadornoides,Australian Shelduck (Mountain Duck),He,MNU,50.0,0.0,0.0,0.8300000000000001,83.0,False,,True
S3,Specified Environmental Assets (SEA),Macquarie Marshes,-30.8812,147.6092,2016-11-16,2016,11,2017,aerial,Anseranas semipalmata,Magpie Goose,He,MPG,3663.0,99.0,0.0,0.8300000000000001,83.0,True,,True
