cluster_id,region,year,NDVI,NDWI,EVI,habitat_score,n_images,centroid_lat,centroid_lon,multi_source,has_breeding,habitat_tier,urban_fraction_pct,n_points,n_species,n_years,total_abundance,extent_km
189,Northern Basin,2022,0.35800966407980084,-0.4749414578830562,0.20954951452847162,-0.1417610090979134,4912,-30.150203968225355,145.42527429190957,,,,0.0,8,47,10,,10.87
198,Northern Basin,2022,0.49094291979413013,-0.4852328137166652,0.23231560196601753,-0.09476252031234708,4912,-29.5774101223222,148.97451863610823,,,,0.0,5,32,2,,3.47
66,Southern Basin,2022,0.3909184504070244,-0.4631401647971356,0.23554654506321637,-0.1215167187154716,4912,-34.48502693989819,145.22717985155194,,,,0.24995276215823417,254,45,25,,82.27
207,Northern Basin,2022,0.3088362507712759,-0.3926574346202792,0.17577262119699832,-0.11205996046365713,4912,-29.315646600911947,149.2588731365815,,,,0.0,3,34,7,,3.73
53,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2022,-0.31412398087716836,0.3305090866876072,-0.1379331989705806,0.07265585966169696,4912,-35.44365464149718,139.15951522420974,,,,0.0,6,56,9,,10.78
157,Northern Basin,2022,0.49708864437647177,-0.5413124151220012,0.22115042086487033,-0.125951991322612,4912,-30.868537256536122,147.60946168868392,,,,0.0,3,34,3,,4.21
92,Wimmera Disconnected,2022,0.23910230472501717,-0.30409019564141326,0.1577351036155093,-0.08681319549484108,4912,-34.11892216028266,141.15745487500297,,,,0.0,4,42,4,,4.39
41,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2022,-0.5146389571071119,0.7030001822628597,-0.05105337451966416,0.215944526514871,4912,-35.9099062587872,139.41209846711646,,,,0.0,3,31,2,,0.33
31,Southern Basin,2022,0.36572899256636165,-0.421688077198719,0.19955705356481332,-0.1067212492926867,4912,-36.27981416577073,139.72859988365445,,,,0.650954390120106,3,18,2,,2.54
35,Wimmera Disconnected,2022,0.32372935148684867,-0.3454050791004429,0.20321974190096606,-0.07775130686552625,4912,-36.05130735373462,141.90585228001228,,,,0.0,3,29,4,,0.26
29,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2022,0.19599746873903137,-0.25251786447307467,0.13423016149467365,-0.07311173118823225,4912,-36.34990973850532,139.754266240367,,,,0.008285082205885272,3,30,29,,4.84
