cluster_id,region,year,NDVI,NDWI,EVI,habitat_score,n_images,centroid_lat,centroid_lon,multi_source,has_breeding,habitat_tier,urban_fraction_pct,n_points,n_species,n_years,total_abundance,extent_km
189,Northern Basin,2024,0.31624138040468236,-0.46834864447534047,0.1876576549231517,-0.1545126345233313,6428,-30.150203968225355,145.42527429190957,,,,0.0,8,47,10,,10.87
198,Northern Basin,2024,0.48477709033373995,-0.49727205030920596,0.2711216665641803,-0.10445239405202758,6428,-29.5774101223222,148.97451863610823,,,,0.0,5,32,2,,3.47
66,Southern Basin,2024,0.3401628643323437,-0.43277916912373104,0.19037116091974227,-0.12360235574130113,6428,-34.48502693989819,145.22717985155194,,,,0.24995276215823417,254,45,25,,82.27
207,Northern Basin,2024,0.24259379269362444,-0.3594607472963551,0.14643835352654033,-0.11863893130036327,6428,-29.315646600911947,149.2588731365815,,,,0.0,3,34,7,,3.73
53,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2024,-0.3890731749474901,0.5504344332776757,-0.06239043760264109,0.17463138998760935,6428,-35.44365464149718,139.15951522420974,,,,0.0,6,56,9,,10.78
157,Northern Basin,2024,0.4404349891730582,-0.504853704990435,0.24910346643657238,-0.12673822732503773,6428,-30.868537256536122,147.60946168868392,,,,0.0,3,34,3,,4.21
92,Wimmera Disconnected,2024,0.2731441651222069,-0.3475861975894413,0.17784412347061548,-0.09929405250478202,6428,-34.11892216028266,141.15745487500297,,,,0.0,4,42,4,,4.39
41,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2024,-0.23888138842765458,0.42170773279833623,-0.03159324140732654,0.1574720843079399,6428,-35.9099062587872,139.41209846711646,,,,0.0,3,31,2,,0.33
31,Southern Basin,2024,0.3251607298344579,-0.4044275297170822,0.18015762456415718,-0.11259222589646614,6428,-36.27981416577073,139.72859988365445,,,,0.650954390120106,3,18,2,,2.54
35,Wimmera Disconnected,2024,-0.1865353985973026,0.3823433647985043,-0.06434819615614458,0.15479185944018153,6428,-36.05130735373462,141.90585228001228,,,,0.0,3,29,4,,0.26
29,"Coorong, Lower Lakes and Murray Mouth Ramsar site",2024,0.21932925148309543,-0.28569540974387514,0.14813422628571943,-0.08368554525308691,6428,-36.34990973850532,139.754266240367,,,,0.008285082205885272,3,30,29,,4.84
