cluster_id,region,year,NDVI,NDWI,EVI,habitat_score,n_images,centroid_lat,centroid_lon,multi_source,has_breeding,habitat_tier,urban_fraction_pct,n_points,n_species,n_years,total_abundance,extent_km
262,Northern Basin,2018,0.33752132588845446,-0.44330361026166737,0.19679393504206139,-0.13097363580161864,3023,-26.511391258397566,151.16667794631593,,,,0.01902021289212407,4,8,1,,4.44
213,Northern Basin,2018,0.1550217503481617,-0.4303315872617741,0.09131256780612453,-0.1961902522177998,3023,-28.656981098400454,144.86712220129672,,,,0.0,5,4,1,,4.72
168,Northern Basin,2018,0.2913085185620458,-0.42657302591845275,0.19027067460250613,-0.13942040812625334,3023,-30.583057090057604,150.4383876130912,,,,0.0,3,2,1,,2.84
133,Lachlan Disconnected,2018,0.2552374878584128,-0.4699464400914011,0.15218075972536138,-0.17987286891147553,3023,-32.56249524244031,145.01788991814624,,,,0.0,3,6,1,,3.69
118,Northern Basin,2018,0.19428755093459152,-0.35203424564722297,0.11730045143207483,-0.13350552701449714,3023,-32.90435339261042,148.09016665095928,,,,0.28939440835128855,3,8,1,,7.19
190,Northern Basin,2018,0.1912878361921356,-0.47275849309437246,0.11414523338591372,-0.2071399613797692,3023,-30.118680245620524,144.96542048781555,,,,0.0,4,4,1,,11.69
77,Southern Basin,2018,0.18292081070967897,-0.37712561503368214,0.10944748241092722,-0.15310704473633768,3023,-34.36881908193087,147.05504702990947,,,,0.2271993465135791,11,3,2,,12.5
19,Wimmera Disconnected,2018,0.17186214058222127,-0.32683888166388486,0.1121389631484564,-0.1273584727654424,3023,-36.4913335280862,142.4446228221447,,,,0.27314795707921413,5,3,2,,7.83
79,Southern Basin,2018,0.18737863278517988,-0.3390809066955667,0.11702510956662192,-0.12849709090326805,3023,-34.36833133099326,144.9238997116025,,,,0.0,3,2,1,,1.63
182,Northern Basin,2018,0.2800077689631714,-0.5062692739956937,0.13673030002919692,-0.19175845681214762,3023,-30.4708500825012,146.4287229690581,,,,0.005199293864738394,12,5,12,,18.98
233,Northern Basin,2018,0.21709914906327488,-0.3499925247042437,0.14601638104460635,-0.12315585519723626,3023,-28.499946344234672,150.44594625036098,,,,0.6130298362281372,4,4,2,,5.94
122,Southern Basin,2018,0.2211291670348954,-0.4666993559618852,0.11493577073800651,-0.19156794676317296,3023,-32.63517602988736,143.9701445241063,,,,0.0,4,1,2,,4.49
134,Lachlan Disconnected,2018,0.32796404707779686,-0.4710197709976638,0.17255862349908876,-0.1514262437674795,3023,-32.56915622927274,146.94621877104103,,,,0.038190393242732504,6,3,1,,13.0
183,Northern Basin,2018,0.18677393068926454,-0.3665707811019671,0.12090662703289681,-0.14523289638547443,3023,-30.47827269431488,149.1392374151787,,,,0.007824035418395818,5,5,1,,7.31
176,Northern Basin,2018,0.4878591970390382,-0.5340571750295738,0.19509749475702848,-0.125290626202129,3023,-30.517825031413864,149.40270592097278,,,,0.0,10,4,2,,13.56
146,Southern Basin,2018,0.16994146780117125,-0.422530813087355,0.09921635107273187,-0.1855419007319445,3023,-32.42870986650814,143.6546416956674,,,,0.0,3,5,5,,5.67
259,Northern Basin,2018,0.2814407268335498,-0.4286522064093273,0.15070334021965404,-0.1446150331121764,3023,-26.520293411675848,146.75087955841877,,,,0.0,9,5,2,,12.0
11,Southern Basin,2018,0.2525091586035607,-0.3936001885382672,0.14935085296413503,-0.135156449681536,3023,-36.56082144730341,144.25571243014852,,,,0.3155024228901608,5,3,2,,8.57
238,Northern Basin,2018,0.1398404725310334,-0.45259172956202376,0.08414600985606666,-0.21561884872480086,3023,-28.45845852064964,144.4832267740213,,,,0.0,8,2,6,,10.87
13,Southern Basin,2018,0.3504263335133294,-0.4685975995005535,0.2301037097290352,-0.14098802629500032,3023,-36.5244469637071,146.23279271838294,,,,0.5735677532359581,3,6,5,,5.04
174,Northern Basin,2018,0.37286226630821284,-0.4801867448233172,0.23550844358485706,-0.13896714037070515,3023,-30.486175402933068,150.4665307365819,,,,0.1316266760075631,12,2,1,,13.03
248,Northern Basin,2018,0.1699820628349794,-0.3562841664267173,0.10658054102597349,-0.1457776747220386,3023,-28.423426392383984,146.98332211066105,,,,0.0,3,2,1,,6.69
15,Wimmera Disconnected,2018,0.21850967378406772,-0.3747506030658686,0.13576043336190857,-0.13744649232589407,3023,-36.50691865110461,143.5037033410514,,,,0.23699198006579653,5,5,3,,9.09
162,Northern Basin,2018,0.1747396950788695,-0.3584996632199984,0.12397803946687884,-0.14520391990045123,3023,-30.62389535002289,147.10653832012588,,,,0.0,5,2,1,,11.27
265,Northern Basin,2018,0.2606076511343166,-0.37011630344870644,0.16875281117359356,-0.11782672161549722,3023,-26.491825160226817,148.9234931442528,,,,0.0329690362568896,4,4,4,,5.65
267,Northern Basin,2018,0.20095848951599093,-0.4019147674664045,0.10941345267138357,-0.16076546467344632,3023,-26.49125804104311,144.99525430652986,,,,0.0,3,2,12,,5.37
255,Northern Basin,2018,0.18086107158141368,-0.41667770786511843,0.1053319641919603,-0.17766219608650557,3023,-26.570200864131834,145.84976791615148,,,,0.019568108399987853,6,3,1,,5.7
239,Northern Basin,2018,0.20005066781001288,-0.34187639863720637,0.13471865266965194,-0.12510557205831868,3023,-28.451562643177834,148.59583480811537,,,,0.010922388962227325,10,3,2,,15.94
14,Southern Basin,2018,0.7597640568577139,-0.7642011771726828,0.36547825446275806,-0.15461508356052406,3023,-36.51944682566375,146.93333415569066,,,,0.0,3,5,1,,5.04
149,Lachlan Disconnected,2018,0.2709520015957949,-0.48941353469202303,0.1499879788266249,-0.18526732017689584,3023,-32.38699959684822,146.23728081499522,,,,0.0,5,1,3,,10.11
75,Lachlan Disconnected,2018,0.4812644532881659,-0.5544698382424584,0.25101085363797065,-0.14017612163020868,3023,-34.387499821758894,149.72732292153563,,,,0.0,3,2,1,,3.2
